bankruptcy,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind
0,9763,4,13,110,,1,43,1500,3,720,9421,9000,500,LOAN,,,99,2358.33,0
0,9765,1,9,68,4,3,1824,2101,87,623,24215,27500,4000,LOAN,,,74,2699,1
0,9770,5,20,411,3,2,1380,7846,18,705,17735,17735,0,LOAN,,,100,4200,1
1,9773,1,11,179,3,1,617,3000,21,679,5999,6099,0,LOAN,,,98,3350,0
0,9774,0,9,53,3,2,4885,21000,23,701,8000,7500,1000,LOAN,,,93,1500,1
0,9775,1,4,10,5,3,1951,4200,46,608,8398,8825,400,LOAN,,,91,2100,1
0,9776,0,4,87,,2,8074,9500,85,639,14694,17000,100,LOAN,,,86,4333.33,1
0,9777,0,1,5,,,,,0,704,13199.14,12975,0,LOAN,,,102,4040,1
0,9783,0,4,52,,0,0,3559,0,658,19763,21280,400,LEASE,,,96,1800,0
0,9785,1,30,118,7,4,8522,35350,24,672,12691.87,13000,0,LOAN,,,98,3333,1
0,9788,4,20,149,8,4,4902,5186,95,658,13687.44,15000,0,LOAN,,,91,7100,1
0,9791,0,25,123,5,2,5005,14020,36,738,34816,20000,8816,LOAN,,,130,3100,1
0,9792,0,18,247,9,6,7664,15492,49,706,20398.82,18975,1360,LOAN,,,100,3000,1
0,9794,3,9,57,4,1,130,750,17,659,21690,14625,7690,LOAN,,,96,2500,1
0,9795,4,11,50,4,3,1335,1652,81,653,13977.4,12825,5182.34,LOAN,,,69,1800,1
0,9796,2,7,194,2,1,164,700,23,623,12698,12700,0,LOAN,,,100,1710,1
0,9801,0,5,57,,,,,0,668,16039.4,18900,0,LOAN,,,85,0,1
0,9807,0,21,134,9,6,7308,23299,31,718,15108,12275,100,LOAN,,,122,3200,1
0,9808,7,13,185,4,2,3042,1800,100,663,22000,20300,2000,LOAN,,,108,2706.83,1
0,9814,1,17,118,5,2,3194,6394,50,611,12250,12000,0,LOAN,,,102,3900,1
0,9819,0,9,44,4,3,3193,5336,60,653,8565,0,1565,LOAN,,,,2600,0
0,9820,0,54,306,9,8,14063,65592,21,664,22475,22475,1060,LEASE,60,21965,98,2842,0
0,9821,1,26,312,9,7,39555,104360,38,685,50096.44,50000,0,LEASE,,,100,40000,1
0,9822,2,25,186,16,4,8230,17024,48,733,29300,25100,0,LEASE,,,117,6666.67,0
0,9824,,,,,,,,0,,5358,7350,1500,LOAN,,,52,1564,1
1,9825,5,15,66,5,3,3798,4500,84,636,33458,33525,0,LEASE,,,100,7533.33,1
0,9826,2,34,133,9,7,57840,58200,99,572,30097,34365,4000,LEASE,,,76,5500,0
0,9827,3,20,69,7,5,4744,9075,52,650,24341.5,21765,2641.5,LEASE,,,100,4000,0
0,9829,0,33,196,13,11,8193,44461,18,719,17446,14875,2000,LOAN,,,104,3000,1
0,9831,0,19,160,4,1,3918,6594,59,754,23593,23600,0,LOAN,,,100,6500,0
0,9834,0,2,25,,,,,0,698,25562.25,24575,0,LOAN,,,104,1700,1
0,9836,0,5,18,5,3,1891,2158,88,622,13900,14000,0,LOAN,,,99,1800,1
0,9837,0,48,372,9,7,9024,112833,8,765,21451,19426,0,LOAN,,,110,7666.67,0
0,9838,0,13,194,2,1,564,14000,4,795,35013,34579,30013,LOAN,,,14,0,0
1,9841,16,23,77,7,3,2600,2056,100,601,22182,17182,5000,LOAN,,,100,6000,0
1,9842,8,16,154,4,3,1192,1678,71,662,16205,14100,2205,LOAN,,,99,2000,1
0,9843,0,35,273,9,5,14754,86238,17,667,21400,20858,0,LOAN,,,98,4698.67,0
0,9844,0,18,167,10,7,4618,15416,30,705,16754,16000,0,LOAN,,,105,4416.67,1
0,9846,1,9,93,4,2,861,1007,86,689,15986.93,15045,2000,LOAN,,,93,2400,0
0,9850,1,12,42,9,2,550,2195,25,651,6394,5899,495,LOAN,,,100,1000,0
0,9853,0,9,32,5,4,4091,1701,100,651,20300,19000,1300,LOAN,,,100,2875,1
0,9854,0,2,8,,,,,0,639,0,25465,0,LOAN,0,0,97,2300,0
0,9856,12,17,159,,,,,0,665,17163.25,17450,5000,LOAN,,,70,1600,1
0,9859,2,18,204,5,2,4696,11900,39,675,25935,27634,0,LOAN,,,92,5000,0
0,9865,0,19,138,6,4,6803,10681,64,657,19000,19000,0,LOAN,,,100,4583.33,1
0,9866,0,12,41,7,2,1582,2138,74,688,20734,21150,0,LOAN,,,98,2916.67,1
1,9869,3,16,74,7,6,4835,5401,90,633,5999.62,0,1000,LOAN,,,,2000,0
0,9875,3,23,224,9,5,7282,10939,67,669,42500,34088,8500,LOAN,,,100,17833.33,0
0,9877,8,18,229,8,5,3313,5653,59,618,11708,11500,0,LOAN,,,102,2900,1
1,9880,7,11,141,,,,,0,685,9700,7200,2500,LOAN,,,100,3483.33,1
0,9884,,,,,,,,0,,6000,6125,400,LOAN,,,91,1250,1
0,9885,4,17,117,8,5,8014,9653,83,645,21991.76,19755,0,LEASE,,,111,3166.67,0
0,9886,0,6,121,,,,,0,622,17828.7,18225,0,LOAN,,,98,2780,1
0,9893,0,28,394,9,4,1229,31416,4,779,32050,32755,3000,LEASE,,,89,4166.67,0
0,9894,3,19,232,7,4,2244,18997,12,678,14900,14075,400,LOAN,,,103,5000,1
0,9895,0,23,225,5,3,9489,25800,37,719,5500,4599,500,LOAN,,,109,3350,0
0,9896,0,17,140,3,1,134,24100,1,759,38500,30800,2000,LOAN,,,119,3000,1
0,9897,0,1,13,,,,,0,666,20200,18400,1800,LEASE,,,100,4000,1
0,9898,0,14,44,8,6,1520,4852,31,582,24000,23400,4000,LEASE,,,85,2300,0
0,9903,0,22,161,3,1,67,4800,1,769,17995,17995,6100,LOAN,,,66,2750,0
0,9904,0,12,180,6,4,3977,7089,56,671,9600,7100,2000,LOAN,,,107,1250,0
0,9907,0,8,168,3,1,0,2500,0,663,23389.1,23168,3846.47,LOAN,,,84,5000,0
0,9909,10,12,115,,,,,0,,13200,12475,1000,LOAN,,,98,2083.33,1
0,9911,0,17,83,2,1,545,18000,3,747,13500,14000,0,LOAN,,,96,1833.33,1
0,9913,2,9,67,,,9998,9998,100,672,21616,20000,1000,LOAN,,,103,2622,1
0,9916,0,4,33,,,,,0,667,14255,13800,1000,LEASE,,,96,1386.66,1
0,9919,3,25,176,4,3,3306,7753,43,624,18293.35,15000,3000,LOAN,,,102,3583.33,1
1,9922,13,29,114,6,3,3501,5641,62,618,18500,18500,0,LOAN,,,100,1504,1
0,9923,1,17,65,8,3,7083,22668,31,716,25125.28,22779,0,LEASE,,,110,10083.34,0
0,9926,0,25,228,7,3,2853,11227,25,743,32785,35145,5500,LOAN,,,78,8333.33,0
1,9927,2,23,179,6,5,3962,11573,34,670,20000,21500,0,LOAN,,,93,133.33,0
0,9929,5,10,267,4,3,992,1885,53,681,16580,15790,0,LOAN,,,105,6666.67,1
0,9932,0,7,27,5,3,1394,2598,54,673,7800,8350,0,LOAN,,,93,1000,1
0,9934,10,17,109,3,1,732,789,93,625,18545.76,19125,1500,LOAN,,,89,6666.79,0
0,9935,,,,,,,,0,,10764,7375,3116,LOAN,,,104,1030,1
0,9939,2,6,128,3,2,1261,2659,47,668,12200,10100,3000,LOAN,,,91,2881,1
0,9940,0,13,258,2,0,0,10100,0,779,37797,41799,12700,LOAN,,,60,12333.33,0
0,9941,0,7,23,6,4,1722,4910,35,627,11430,14000,1300,LOAN,,,72,1666.67,1
0,9943,0,30,228,4,2,3703,23700,16,766,16321,15525,188,LOAN,,,104,1733.33,1
0,9944,0,0,2,,0,0,0,0,,20257.59,19875,1000,LEASE,,,97,1583.33,1
0,9947,0,27,135,6,4,2202,17505,13,757,13795,13750,0,LOAN,,,100,4166.67,1
0,9951,2,7,20,3,2,186,2920,6,661,10316,12075,1000,LOAN,,,77,3800,1
1,9952,9,22,118,2,1,7417,8570,87,622,20480.31,21245,3500,LOAN,,,80,7983.33,0
0,9955,0,13,207,9,7,27182,22347,100,674,27442,27142,2810,LOAN,,,91,2400,0
0,9956,2,15,99,12,6,10499,14300,73,633,28655,32380,2900,LEASE,,,80,5000,0
0,9957,3,25,210,7,4,12013,18500,65,656,20080,18875,2100,LOAN,,,95,4500,1
0,9958,6,11,205,,6,2107,3577,59,631,18000,14500,4000,LOAN,,,97,2968.75,1
0,9961,1,10,244,4,3,10730,31900,34,725,15140,14360,0,LOAN,,,105,1542,0
0,9968,4,19,225,3,2,1159,6890,17,692,35439.59,37493,2750,LEASE,,,87,9500,1
0,9969,0,13,148,,1,71,13000,1,794,7500,7199,1000,LOAN,,,90,4000,0
0,9971,0,11,122,4,1,257,7318,4,782,9995,0,0,LOAN,,,,6500,0
0,9974,3,29,187,5,3,4607,24909,18,653,6258.72,6800,200.72,LOAN,,,89,6500,0
0,9975,0,26,193,5,4,14208,35300,40,739,18975,22000,0,LEASE,,,86,10000,0
0,9978,0,44,201,3,1,2987,27000,11,790,22058,31360,9750,LOAN,,,39,2566.67,0
0,9980,2,20,163,7,5,7194,13486,53,647,16379,13300,5677.21,LOAN,,,80,2000,1
0,9983,1,22,53,9,2,7279,8814,83,622,10587,9975,1000,LOAN,,,96,1863.32,1
0,9987,0,17,140,3,1,134,24100,1,759,38500,30800,2000,LOAN,,,119,3000,1
0,9988,2,11,104,,1,3200,8300,39,673,19848.5,20800,5000,LOAN,,,71,2625,0
0,9992,0,23,137,3,2,1274,37000,3,760,14364.95,11000,3500,LOAN,,,99,2766.67,1
0,9996,0,8,46,6,4,2777,21988,13,729,30580.11,28781,0,LOAN,,,106,4500,0
0,9998,0,2,16,,2,392,1209,32,576,0,5000,0,LEASE,0,0,0,1900,1
0,10003,4,10,130,4,3,1692,2800,60,599,13170.95,13865,1000,LOAN,,,88,12916.67,0
0,10005,0,25,239,3,2,177,13941,1,711,27670.92,27380,1864.9,LEASE,,,94,3750,0
0,10006,8,20,173,7,2,4730,7500,63,623,11990,10000,2400,LOAN,,,96,3958,1
0,10010,5,27,315,5,4,14952,26633,56,638,23500,19750,4000,LOAN,,,99,4166.67,1
0,10011,0,3,26,,,,,0,678,23400,23000,1000,LOAN,,,97,2000,1
0,10012,0,19,221,2,1,274,27774,1,765,1,1,0,LOAN,,,100,4000,1
0,10013,0,11,240,2,1,225,2647,9,804,22742.4,21220,1000,LOAN,,,97,2500,0
0,10015,0,25,224,12,9,28725,30826,93,679,19360,18400,0,LOAN,,,105,7500,0
0,10016,,,,,,,,0,748,9300,8500,0,LOAN,,,109,4583.33,1
0,10017,1,18,53,5,3,572,14798,4,670,21100,21100,0,LEASE,,,100,3500,0
0,10022,4,7,140,,2,553,2236,25,625,8660,10800,455,LOAN,,,76,1600,1
0,10025,2,17,117,4,3,7041,30200,23,681,13235.38,15500,500,LOAN,,,82,6000,0
0,10029,0,1,6,,,,,0,623,19079,18875,2995,LOAN,,,85,1900,1
0,10031,0,18,214,6,4,3068,7217,43,741,6675,7500,0,LOAN,,,89,4400,1
0,10033,0,5,31,3,2,5032,610,100,663,13831,14500,0,LOAN,,,95,2700,1
0,10037,0,15,268,3,2,878,26192,3,792,6777,6999,1000,LOAN,,,83,4000,0
0,10038,1,27,215,8,6,32545,55591,59,666,10500,9000,5500,LOAN,,,89,3083.33,1
0,10040,3,17,132,5,3,2271,4049,56,646,8602,9200,0,LOAN,,,94,6000,1
0,10041,0,7,269,2,1,1028,18600,6,791,19130,16500,1000,LOAN,,,110,1700,1
0,10042,1,7,192,3,1,2493,5800,43,715,13957,9500,2707,LOAN,,,118,1081,1
0,10043,0,7,36,4,2,1644,4400,37,708,20463,18625,429.65,LOAN,,,108,4166.67,1
0,10044,0,10,90,4,2,757,11927,6,718,23500,24675,200,LOAN,,,94,6250,0
0,10045,0,13,56,7,5,3907,3000,100,652,23929,20010,0,LEASE,,,120,3700,0
0,10053,0,10,131,1,0,0,18100,0,768,8930,9575,0,LOAN,,,93,9083.33,1
0,10054,1,14,103,,1,635,18135,4,725,19841,19000,0,LOAN,,,68,0,0
1,10062,2,8,152,2,1,534,6000,9,706,11252,8000,1500,LOAN,,,122,3000,1
0,10063,2,43,251,6,2,6183,12273,50,681,39495,37310,0,LEASE,,,106,8403.33,0
0,10065,0,17,65,5,3,7724,8646,89,658,41745,47000,1000,LEASE,,,87,5000,1
0,10066,7,21,166,5,1,2441,4000,61,657,22474,26106,0,LEASE,,,86,6250,0
0,10069,10,17,149,3,1,2773,3500,79,591,20873,17725,5281,LOAN,,,88,4447,1
0,10078,3,38,212,9,5,10999,34468,32,681,12419.75,13000,986.14,LOAN,,,88,5908.34,1
0,10081,3,25,140,7,4,1002,17483,6,711,14345,15650,0,LOAN,,,92,6916.67,1
0,10083,4,11,29,6,1,67,300,22,631,13378,11000,2000,LOAN,,,103,5026.66,1
0,10087,0,10,126,5,3,537,25907,2,755,20182,21467,0,LOAN,,,92,7500,0
0,10088,2,13,142,4,3,5702,24205,24,715,18900,16000,2000,LOAN,,,106,2666.67,1
0,10091,0,4,28,3,1,1623,3500,46,705,26713,28856,0,LOAN,,,93,3575,0
0,10092,0,19,127,3,2,1985,19076,10,765,20803,17500,4538,LOAN,,,93,2400,1
0,10093,4,20,281,7,4,8591,14181,61,647,27040,28780,2500,LOAN,,,85,4000,0
0,10094,0,1,45,,,,,0,,16120.46,15750,500,LOAN,,,99,1333,1
0,10095,6,38,184,14,9,14152,23168,61,558,30865,31835,0,LEASE,,,97,9000,0
0,10097,0,4,106,,2,4338,9000,48,709,10462,11225,0,LOAN,,,93,1416.67,1
0,10098,1,19,88,7,2,1754,6000,29,608,24450,25000,0,LEASE,,,98,5200,1
0,10099,0,21,195,4,3,1062,36176,3,778,14941.81,14350,0,LOAN,,,104,3266.67,1
0,10102,2,17,165,6,1,3232,3300,98,642,21392,18375,3064,LOAN,,,100,4350,1
0,10103,0,29,118,4,1,646,29000,2,763,20995,21000,10400,LOAN,,,50,3750,1
0,10104,2,25,109,8,5,7185,9200,78,660,21000,21000,0,LOAN,,,100,4000,1
1,10107,1,12,194,5,3,16265,18214,89,713,16826,16000,0,LOAN,,,105,7558,1
0,10108,7,12,101,,4,5869,9682,61,656,18500,18225,600,LOAN,,,98,59958.33,1
0,10110,2,22,190,4,2,517,13329,4,741,14645,12450,800,LOAN,,,111,6500,1
0,10112,0,7,191,3,2,1975,26000,8,802,27342,30265,19000,LOAN,,,28,3100,0
0,10113,0,13,100,,3,874,20600,4,770,14570,14000,1000,LOAN,,,97,3466.67,1
0,10115,4,11,254,3,2,1875,5000,38,686,26550,29500,5000,LEASE,,,73,8383.34,0
1,10116,5,35,221,14,7,9435,9918,95,622,15000,16000,0,LOAN,,,98,6666.67,1
0,10118,21,33,250,5,4,3374,3691,91,534,23204,24770,1000,LOAN,,,88,3941.67,0
0,10119,0,17,79,5,3,9165,15855,58,635,23400,16500,7000,LOAN,,,99,3666.67,1
0,10120,3,13,77,9,1,133,528,25,648,8744.4,5650,3744.4,LOAN,,,88,1416.67,1
0,10121,1,5,11,,2,519,2226,23,612,18047.9,17100,4597.9,LOAN,,,79,1300,0
0,10122,0,17,216,4,2,6977,29838,23,756,28587.06,28550,17573,LOAN,,,37,2800,0
0,10124,0,14,199,6,3,8261,7851,100,718,26666,19000,2000,LOAN,,,130,5250,1
0,10128,0,25,182,9,7,25782,28875,89,657,16385,11000,3500,LOAN,,,117,4100,1
0,10129,1,12,69,4,3,4950,8051,61,664,13824,12375,2824,LOAN,,,89,1750,1
0,10130,0,12,179,6,4,842,24714,3,768,8397,0,3000,LOAN,,,,1213.33,0
0,10131,0,20,62,3,1,3394,13500,25,759,19528,20150,939,LOAN,,,92,2500,1
0,10135,0,47,131,5,2,3909,8500,46,718,4135.26,4399,1000,LOAN,,,71,2800,0
0,10136,0,1,16,,1,444,718,62,721,17681,11125,3681,LOAN,,,126,4050,1
0,10139,3,5,65,,,9998,0,0,626,9635.7,9000,1000,LOAN,,,96,4666.67,1
0,10141,1,25,125,4,3,6309,18680,34,683,11869,11275,300,LOAN,,,103,3259.4,1
0,10142,4,13,93,,2,983,1167,84,596,7965,8900,2300,LOAN,,,64,7141.67,1
1,10143,4,18,93,4,2,1833,3702,50,640,11855,11700,855,LOAN,,,94,3833.34,1
0,10148,1,24,172,3,2,8066,8200,98,658,16000,14600,2000,LOAN,,,96,5416.67,1
0,10150,0,3,30,,,,,0,698,16735,15500,1200,LOAN,,,100,1833.33,1
0,10151,2,35,179,10,4,25844,39981,65,624,23274,22150,3374,LOAN,,,90,4750,0
0,10152,0,27,189,7,4,7426,40296,18,742,17538,16800,4700,LOAN,,,76,3000,1
0,10155,1,16,111,8,1,270,9920,3,809,18039,19600,2000,LOAN,,,82,3100,0
1,10156,10,30,265,2,0,0,2300,0,657,12357,12400,0,LOAN,,,100,2916.67,1
0,10163,4,15,240,3,2,4192,12198,34,635,15960,16000,0,LEASE,,,100,6666.67,1
0,10164,0,9,29,9,6,2956,7166,41,673,17854,12050,4854,LOAN,,,108,3185,1
1,10165,9,12,182,4,2,5561,7700,72,607,15300,12550,6300,LOAN,,,72,5800,1
0,10168,0,14,141,6,2,1551,5900,26,753,12000,12000,0,LOAN,,,100,2833.33,1
0,10169,25,34,283,19,15,20348,18706,100,607,12500,14000,0,LOAN,,,89,5166.67,1
0,10170,1,16,126,,3,2932,4600,64,698,11488,11500,0,LOAN,,,100,1846.33,1
0,10171,,,,,,,,0,,20245,26225,0,LEASE,,,77,1800,0
0,10172,0,17,94,5,4,7855,33379,24,701,12452,6999,0,LOAN,,,178,6000,0
0,10173,1,10,65,3,2,3597,5710,63,693,22247.75,23266,0,LEASE,,,96,2333.33,0
0,10175,9,11,158,,,9998,9998,100,565,18854,19800,0,LOAN,,,95,3500,0
0,10176,1,10,34,8,5,2609,4422,59,640,10666.56,10666.56,1166.56,LOAN,,,89,1480,1
0,10179,2,11,127,8,4,8260,5750,100,669,15695,15975,0,LEASE,,,98,4160,0
0,10180,2,11,127,8,4,8260,5750,100,669,15695,15975,0,LEASE,,,98,4160,0
1,10181,8,17,131,4,2,1606,1700,94,681,18300,16500,0,LOAN,,,111,2600,0
0,10182,0,3,29,,0,0,3760,0,707,6248,7099,500,LOAN,,,81,1600,0
0,10184,0,23,277,5,4,2971,23531,13,781,26446,27445,14000,LOAN,,,44,0,0
0,10188,0,15,120,6,4,7418,7734,96,665,26413,27000,0,LOAN,,,98,2000,1
0,10192,0,30,319,15,12,46514,60499,77,646,29751.34,31785,500,LOAN,,,92,5500,0
0,10193,3,14,143,7,2,24532,26828,91,655,21058,20550,3295,LOAN,,,86,5000,1
0,10194,0,33,133,11,8,13684,28845,47,702,34000,20894,6500,LOAN,,,132,3333.33,0
0,10195,3,13,61,6,4,3656,10380,35,614,12500,14100,0,LEASE,,,89,4300,1
0,10198,0,11,244,3,2,23905,46035,52,714,31500,24341,0,LOAN,,,129,4333.33,0
1,10200,9,14,149,,2,1289,5827,22,620,12923,13800,0,LOAN,,,94,3500,1
0,10201,1,10,75,6,3,4485,8285,54,619,15800,14025,1775,LOAN,,,100,2333.33,1
0,10204,6,35,179,6,3,1709,2227,77,620,16500,16350,2000,LOAN,,,89,3179.17,1
0,10205,0,2,18,,,9998,9998,100,694,14014,15914,500,LOAN,,,74,1841.66,0
0,10207,0,8,59,6,3,5002,7000,71,673,11500,12000,1000,LOAN,,,88,2583.33,1
0,10209,1,9,120,2,1,1530,2029,75,705,11452,13000,0,LOAN,,,88,2166,1
0,10211,0,3,16,,1,1080,3500,31,660,11100,110000,700,LOAN,,,9,2500,1
0,10214,0,26,194,14,8,29756,70624,42,695,41775.03,40931,1000,LOAN,,,100,2500,0
1,10215,10,17,161,3,1,85,300,28,616,30061.03,30225,4854.93,LOAN,,,83,6100,0
0,10216,0,64,192,28,22,27414,51750,53,633,15861.25,13850,2900,LOAN,,,94,5666.67,1
0,10220,22,37,141,11,6,7076,15926,44,526,21500,20000,3500,LOAN,,,90,5750,0
0,10221,0,35,159,6,3,19496,37449,52,726,53123,49954,10000,LOAN,,,86,5166.67,0
0,10222,2,23,480,5,2,3484,15410,23,680,38925,39533,0,LEASE,,,98,16100,0
0,10224,2,5,69,,2,2209,4527,49,638,5344,5575,300,LOAN,,,90,1500,1
0,10227,12,15,104,,,9998,0,0,675,18588.7,18760,0,LOAN,,,94,6916.67,0
1,10228,2,23,275,9,6,10562,17854,59,689,9075,9225,0,LOAN,,,98,5420,1
1,10232,16,23,185,3,2,385,744,52,630,30000,32000,0,LEASE,,,94,3558,1
0,10233,1,28,139,7,4,4798,27392,18,695,20400,20000,400,LOAN,,,100,2900,1
0,10234,1,26,308,8,3,4542,7110,64,653,18823,18000,11000,LOAN,,,43,2916.67,1
0,10235,1,17,115,11,8,18333,19801,93,622,15506,16000,0,LOAN,,,97,5500,1
0,10237,0,5,128,,0,0,3500,0,789,11800,11000,67,LOAN,,,107,1200,1
0,10238,1,10,90,4,2,3184,22767,14,730,26163.42,20025,4163.42,LOAN,,,110,6200,1
0,10240,4,8,74,,,,,0,628,15200,16000,1000,LOAN,,,89,2800,1
0,10242,1,21,132,7,4,13097,22006,60,688,50975,53214,0,LEASE,,,96,29166.67,0
0,10243,0,5,403,5,4,8914,22100,40,737,24995.34,27180,674.24,LOAN,,,89,2500,0
0,10247,0,30,182,8,5,4147,82310,5,801,16537.4,16500,4500,LOAN,,,73,5100,1
0,10249,0,19,119,3,2,1168,28946,4,774,10400,10000,3000,LOAN,,,74,1881,1
0,10251,2,23,188,4,2,126,35616,0,737,21000,21300,4500,LOAN,,,77,6333.34,0
0,10256,3,26,276,5,3,2696,18732,14,681,22700,23058,0,LEASE,,,98,7416.67,0
0,10257,2,11,110,7,5,2811,4149,68,633,26200,28000,1200,LOAN,,,89,5000,0
0,10258,1,12,45,2,1,911,5300,17,655,34695.06,31330,3365.06,LEASE,,,100,4400,0
0,10259,4,16,171,,,9998,9998,100,664,6408.1,5699,600,LOAN,,,102,6666.67,0
0,10265,0,17,164,10,6,33959,46653,73,651,13970.6,14044,2000,LOAN,,,85,8333.33,0
0,10267,0,24,191,9,6,10404,42074,25,761,27174,28000,1000,LEASE,,,93,1600,1
0,10269,2,6,102,2,1,512,800,64,653,22645,22645,0,LEASE,,,100,1600,0
0,10270,0,5,40,2,1,2038,7500,27,722,10726,8975,1000,LOAN,,,108,1700,1
0,10272,4,17,183,4,2,4491,17387,26,692,15950,16000,0,LOAN,,,100,3800,1
0,10273,,,,,,,,0,,6385,6400,0,LOAN,,,100,1500,1
0,10274,6,14,126,3,1,250,1228,20,633,22116,21900,7000,LOAN,,,69,2666.67,1
0,10275,0,2,18,,,,,0,643,7767,7800,364,LOAN,,,95,1280,1
0,10276,4,10,63,3,2,3239,10900,30,649,25500,25000,0,LOAN,,,102,6250,1
0,10278,1,30,136,5,4,12675,45829,28,689,18340,23570,0,LEASE,,,78,1922,1
0,10281,1,9,93,4,2,861,1007,86,689,16590,16045,1583.25,LEASE,,,94,6400,0
0,10283,8,25,197,9,5,10479,12597,83,670,20785.82,21900,0,LOAN,,,95,3000,1
0,10285,0,1,3,,1,1019,1900,54,,11000,10900,1500,LOAN,,,87,1833.33,1
0,10289,0,11,53,5,2,1147,1239,93,643,16500,16500,0,LOAN,,,100,4465,1
0,10290,10,19,102,4,3,769,1852,42,656,16995,14250,3000,LOAN,,,98,6416.67,1
0,10293,1,8,103,4,1,1354,1500,90,737,28500,30710,1500,LOAN,,,88,6000,0
0,10295,0,12,40,,2,1255,6500,19,711,14876,15400,1000,LOAN,,,90,2416.67,1
0,10296,1,24,144,3,2,3235,15700,21,680,22202,21000,1000,LOAN,,,101,3500,1
0,10297,0,22,297,5,4,14583,60322,24,739,12891.29,12000,0,LOAN,,,107,10000,1
0,10298,0,24,115,4,3,3281,56800,6,746,24201,22000,0,LOAN,,,110,0,0
0,10300,1,3,61,,0,0,300,0,646,21900,21850,0,LOAN,,,100,1350,0
0,10301,2,19,250,8,5,11122,18027,62,688,28343.95,28000,748.62,LEASE,,,99,9166.67,1
1,10302,4,23,139,6,3,3103,26457,12,673,24427.51,16600,6427.51,LOAN,,,108,2000,0
0,10307,0,26,126,12,8,7077,26484,27,668,16500,20575,0,LEASE,,,80,7700,1
0,10309,0,27,234,5,1,2355,21591,11,771,33164.66,23000,0,LOAN,,,109,3583.33,1
0,10310,0,1,4,,1,8320,7883,100,,8700,0,800,LOAN,,,,1976,0
0,10314,6,16,163,8,7,4184,5039,83,637,8584,10900,0,LOAN,,,79,2500,1
0,10315,2,22,276,7,5,7162,15497,46,717,31995,31950,3771.52,LOAN,,,88,6225,0
0,10317,2,31,110,7,4,9013,9900,91,641,12842,13850,0,LOAN,,,93,4375,1
0,10318,1,34,176,5,2,3941,12635,31,683,23295,20525,1030,LOAN,,,108,2829,1
1,10321,7,27,96,9,3,2727,12700,21,648,24442,14275,5442,LEASE,,,98,0,1
0,10323,0,18,121,8,6,20793,45593,46,684,12900,13999,1200,LOAN,,,84,9000,0
0,10326,8,23,56,8,5,2084,4500,46,622,33200,35915,1000,LOAN,,,90,6100,0
0,10327,6,39,133,7,3,4096,6491,63,674,13751.25,12325,2751.25,LOAN,,,89,1872,1
0,10331,1,3,35,,1,581,581,100,631,6899,0,600,LOAN,,,,2500,0
0,10332,0,8,60,,5,10318,16201,64,582,29200,32820,0,LEASE,,,89,5500,0
0,10333,0,13,136,5,3,14500,44887,32,751,7495,0,0,LOAN,,,,2800,0
1,10334,6,24,153,7,4,6191,12468,50,697,22224,20275,0,LOAN,,,110,3393.59,1
0,10335,0,1,120,,0,0,1800,0,763,13988,13269,1750,LOAN,,,92,7316.66,0
0,10337,1,22,261,5,4,4873,13188,37,738,35900,39770,6000,LEASE,,,75,3125,0
0,10338,0,33,252,6,2,11700,25414,46,724,11138.7,0,1000,LOAN,,,,3400,0
0,10340,4,4,87,,1,406,400,100,566,27660,30033,3000,LOAN,,,82,2085,0
0,10341,0,21,183,4,2,35318,47624,74,737,16594.75,16125,2000,LOAN,,,91,10300,1
0,10342,1,14,123,3,1,1664,1800,92,664,14100,10000,4200,LOAN,,,99,3000,1
0,10343,2,17,208,5,3,4162,29457,14,720,6695,0,0,LOAN,,,,4100,0
0,10344,0,56,154,9,5,2034,40751,5,745,13600,14000,0,LOAN,,,97,7733.33,1
0,10348,1,7,82,2,0,0,2000,0,691,16042.09,16600,0,LOAN,,,97,2100,1
0,10349,0,10,134,6,4,2910,3600,81,639,20317,16545,2050,LOAN,,,110,1500,0
0,10351,6,15,165,,,9998,0,0,669,19900,16625,3500,LOAN,,,99,3755,1
0,10352,,,,,,,,0,,13776.1,11770,2000,LOAN,,,100,1213.33,1
0,10353,0,15,134,,1,1665,9600,17,702,19931,20275,0,LOAN,,,98,2833.33,1
0,10354,0,37,188,4,3,10219,28500,36,804,15006.64,16499,2006.64,LOAN,,,79,5000,0
0,10355,6,16,99,10,6,1575,3260,48,607,17815,15890,1750,LEASE,,,101,1833.33,1
0,10356,0,56,312,15,11,10157,92500,11,736,5374.6,0,0,LOAN,,,,48000,0
0,10359,0,17,140,3,1,134,24100,1,759,38500,30800,2000,LOAN,,,119,3000,1
0,10360,0,25,71,12,9,6655,11702,57,682,25327,19482,4327,LEASE,,,108,5416.67,0
0,10362,,,,,,,,0,,8874,8800,200,LOAN,,,99,0,1
0,10365,2,10,76,5,3,5054,17520,29,645,10221.5,10000,343.9,LOAN,,,99,5500,1
0,10368,2,11,98,,0,0,1400,0,691,16098,15100,0,LOAN,,,107,6700,1
0,10372,1,10,136,,,9998,9998,100,698,9588.7,8800,5500,LOAN,,,46,2916.67,1
0,10373,0,15,134,,2,1473,8500,17,766,11500,12000,500,LOAN,,,92,6250,1
